date,text,username,tweet_clean,tweet_sentiment
2019-07-03 13:01:15,Unused spaces and storerooms in Hong Kong public housing estates converted into more than 200 flats for needy families https://buff.ly/2Nw4VuJ,SCMPNews,Unused spaces and storerooms in Hong Kong public housing estates converted into more than 200 flats for needy families https://buff.ly/2Nw4VuJ,positive
2019-07-03 13:00:13,Investing In Hong Kong Real Estate For Beginners https://hongkonghousingmarket.com/seminar/ pic.twitter.com/7wQCuy4HNH,HKHousingMarket,Investing In Hong Kong Real Estate For Beginners https://hongkonghousingmarket.com/seminar pic.twitter.com/7wQCuy4HNH,positive
2019-07-03 12:25:11,Unused spaces and storerooms in Hong Kong public housing estates converted into more than 200 flats for needy families https://hongkonginformer.com/224045/unused-spaces-and-storerooms-in-hong-kong-public-housing-estates-converted-into-more-than-200-flats-for-needy-families/ …,hongkonginforme,Unused spaces and storerooms in Hong Kong public housing estates converted into more than 200 flats for needy families https://hongkonginformer.com/224045/unused-spaces-and-storerooms-in-hong-kong-public-housing-estates-converted-into-more-than-200-flats-for-needy-families …,positive
2019-07-03 12:00:00,"A new edition of Prospects is now out! Find out about new trends across Asia Pacific, from 5G and real estate, investing in senior housing, and the latest REIT in India. Read the full edition: http://sav.li/eo0 pic.twitter.com/m1QR0xncS0",SavillsHK,A new edition of Prospects is now out Find out about new trends across Asia Pacific from 5G and real estate investing in senior housing and the latest REIT in India Read the full edition http://sav.li/eo0 pic.twitter.com/m1QR0xncS0,positive
2019-07-03 11:43:23,An interesting plastic recycling solution #FastCompany #plastics #recycling #repurpose #housing #plasticwaste #Armacell #JDComposites #PEThttps://www.fastcompany.com/90371912/this-hurricane-proof-home-is-made-from-600000-plastic-bottles …,HKVolunteer,An interesting plastic recycling solution #FastCompany #plastics #recycling #repurpose #housing #plasticwaste #Armacell #JDComposites #PEThttps://www.fastcompany.com/90371912/this-hurricane-proof-home-is-made-from-600000-plastic-bottles …,positive
2019-07-03 10:43:34,“ #PNG’s informal settlements are expected to house about 60% of population by 2030 – it's why #housing solutions are needed. http://wrld.bg/qEg050uSsdi @dfat @MFATgovtNZ #PortMoresby,IFC_EAP,#PNG’s informal settlements are expected to house about 60 of population by 2030 it's why #housing solutions are needed http://wrld.bg/qEg050uSsdi #PortMoresby,negative
2019-07-03 09:01:00,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us/ …pic.twitter.com/2fRfOzltSW,HKHousingMarket,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us …pic.twitter.com/2fRfOzltSW,neutral
2019-07-03 07:38:07,"“By working together with IFC, which has experience globally in the #housing sector, we intend to create a model that works for #PNG” says PNG Housing Min Justin Tkatchenko http://wrld.bg/LHqH50uSkZK @dfat @MFATgovtNZ #PortMoresbypic.twitter.com/bFsIvxLBKN",IFC_EAP,“By working together with IFC which has experience globally in the #housing sector we intend to create a model that works for #PNG says PNG Housing Min Justin Tkatchenko http://wrld.bg/LHqH50uSkZK #PortMoresbypic.twitter.com/bFsIvxLBKN,neutral
2019-07-03 07:00:40,Income inequality and the least affordable housing in the world certainly don't help to boost morale...,carcasall,Income inequality and the least affordable housing in the world certainly don't help to boost morale...,negative
2019-07-03 06:34:05,Assistant Property Officer (5-day Work): Hong Kong Housing Society - Hong Kong - Hong Kong Housing Society is a non-government organization aiming to serve the needs of the Hong Kong community in housing and… http://dlvr.it/R7jfhM >> For More Jobs – Please Go2 Our Page!,Hong_Kong_Jobs_,Assistant Property Officer (5-day Work) Hong Kong Housing Society Hong Kong Hong Kong Housing Society is a non-government organization aiming to serve the needs of the Hong Kong community in housing and http://dlvr.it/R7jfhM > For More Jobs Please Go2 Our Page!,positive
2019-07-03 05:47:02,"the Morrison LNP govt will allow the economy to go to recession before it acts as they want to believe their own economic propaganda that Cormann rolls out every day. Look around, RBA sounding alarms for two years, housing slump, car sales slump, retail sales slump @JacquiLambie",RTE49,the Morrison LNP govt will allow the economy to go to recession before it acts as they want to believe their own economic propaganda that Cormann rolls out every day Look around RBA sounding alarms for two years housing slump car sales slump retail sales slump,positive
2019-07-03 04:09:31,"Gov of PNG’s National Capital District, Powes Parkop, signs a landmark deal with IFC to provide affordable, #green and climate-resilient #housing in #PortMoresby. http://wrld.bg/7NKK50uShzL @dfat @MFATgovtNZ #PNGpic.twitter.com/xDVBNKU8rI",IFC_EAP,Gov of PNG’s National Capital District Powes Parkop signs a landmark deal with IFC to provide affordable #green and climate-resilient #housing in #PortMoresby http://wrld.bg/7NKK50uShzL #PNGpic.twitter.com/xDVBNKU8rI,negative
2019-07-02 22:31:16,A Hong Kong public housing flat sells for record HK$5.26 million – South China Morning Post https://hongkonginformer.com/223895/a-hong-kong-public-housing-flat-sells-for-record-hk5-26-million-south-china-morning-post/ …pic.twitter.com/3HNLeSOeFB,hongkonginforme,A Hong Kong public housing flat sells for record HK$5.26 million South China Morning Post https://hongkonginformer.com/223895/a-hong-kong-public-housing-flat-sells-for-record-hk5-26-million-south-china-morning-post …pic.twitter.com/3HNLeSOeFB,negative
2019-07-02 21:01:35,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us/ …pic.twitter.com/jL6mMkCbzj,HKHousingMarket,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us …pic.twitter.com/jL6mMkCbzj,neutral
2019-07-02 20:07:37,"Tough Tablet for Hard Work - FUJITSU Tablet STYLISTIC Q509 he FUJITSU Tablet STYLISTIC Q509 is the ideal choice if you need a tough tablet for hard work. Mobile professionals will appreciate its elegant fanless design, durable spill and dust proof housing with reinforced co…",GongyingHk,Tough Tablet for Hard Work FUJITSU Tablet STYLISTIC Q509 he FUJITSU Tablet STYLISTIC Q509 is the ideal choice if you need a tough tablet for hard work Mobile professionals will appreciate its elegant fanless design durable spill and dust proof housing with reinforced co…,positive
2019-07-02 19:01:39,Launch Facebook Campaign In A Few Clicks https://hongkonghousingmarket.com/facebook-campaign/ …pic.twitter.com/IJgSLdBvQD,HKHousingMarket,Launch Facebook Campaign In A Few Clicks https://hongkonghousingmarket.com/facebook-campaign …pic.twitter.com/IJgSLdBvQD,negative
2019-07-02 17:01:45,Access Owners And Grow Sales https://hongkonghousingmarket.com/buying-real-estate-leads/ …pic.twitter.com/RK8PtTvm4d,HKHousingMarket,Access Owners And Grow Sales https://hongkonghousingmarket.com/buying-real-estate-leads …pic.twitter.com/RK8PtTvm4d,neutral
2019-07-02 15:07:53,"""while older Australians are getting wealthier, the media, politicians and property lobby are furiously pushing younger Australians into tiny homes – effectively glorified caravans – because housing has become so hideously expensive.""",lizabeth4566,"""while older Australians are getting wealthier the media politicians and property lobby are furiously pushing younger Australians into tiny homes effectively glorified caravans because housing has become so hideously expensive.""",positive
2019-07-02 15:03:45,"Also, let's not forget, 150 immigrants would come from a single source daily to resign and immediately get housing",cindyriddle,Also let's not forget 150 immigrants would come from a single source daily to resign and immediately get housing,negative
2019-07-02 15:00:53,A Better Way To Find Investment Properties https://hongkonghousingmarket.com/webinar/ pic.twitter.com/HSMSPurreX,HKHousingMarket,A Better Way To Find Investment Properties https://hongkonghousingmarket.com/webinar pic.twitter.com/HSMSPurreX,positive
2019-07-02 14:00:07,A Hong Kong public housing flat has sold for a record HK$5.26 million https://buff.ly/2RO1FJp,SCMPNews,A Hong Kong public housing flat has sold for a record HK$5.26 million https://buff.ly/2RO1FJp,negative
2019-07-02 13:54:58,About time the empty spaces above shops started to be used again - a solution to affordable housing for single people...,matchlesscal,About time the empty spaces above shops started to be used again a solution to affordable housing for single people...,negative
2019-07-02 13:00:36,Investing In Hong Kong Real Estate For Beginners https://hongkonghousingmarket.com/seminar/ pic.twitter.com/I0STMjec4Q,HKHousingMarket,Investing In Hong Kong Real Estate For Beginners https://hongkonghousingmarket.com/seminar pic.twitter.com/I0STMjec4Q,positive
2019-07-02 11:54:35,"As for public housing, where can you build? No one wants to live in NT (except people like me) and the island has no more land to build on. And of course, the 4 families do not want govt supply to compete with them.",Wolf_InTheWilds,As for public housing where can you build No one wants to live in NT (except people like me and the island has no more land to build on And of course the 4 families do not want govt supply to compete with them.,positive
2019-07-02 09:02:27,Not really. Some people don’t like animals. And no animals are allowed in public housing.,edwardshek,Not really Some people don’t like animals And no animals are allowed in public housing.,negative
2019-07-02 09:00:54,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us/ …pic.twitter.com/YSh8LRfEVt,HKHousingMarket,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us …pic.twitter.com/YSh8LRfEVt,neutral
2019-07-02 08:25:43,Cell Phone Accessories For iPhone Rear Housing For iPhone 8 Back Cover Assembly #Sales Contact mepic.twitter.com/YCIGreTE8X,siminroy,Cell Phone Accessories For iPhone Rear Housing For iPhone 8 Back Cover Assembly #Sales Contact mepic.twitter.com/YCIGreTE8X,neutral
2019-07-02 07:04:23,"#SCMP Hong Kong’s second primary care health centre to open in housing development area, with focus on patients with high blood pressure, diabetes and obesity https://ift.tt/323sONo",hkstream,#SCMP Hong Kong’s second primary care health centre to open in housing development area with focus on patients with high blood pressure diabetes and obesity https://ift.tt/323sONo,positive
2019-07-02 06:36:40,"The amazing thing is I’d completely forgotten about that in the face of all the other Marie Antoinette shit that comes from that direction... I mean she lived for years in grace-and-favour government housing, with a massive salary. Did she not, y’know, save?",Steve_Dunthorne,The amazing thing is I’d completely forgotten about that in the face of all the other Marie Antoinette shit that comes from that direction.. I mean she lived for years in grace-and-favour government housing with a massive salary Did she not y’know save?,positive
2019-07-02 05:50:00,Hong Kong’s second primary care health centre to open in housing development area https://buff.ly/2J3q231,SCMPNews,Hong Kong’s second primary care health centre to open in housing development area https://buff.ly/2J3q231,positive
2019-07-02 04:52:19,"Absolutely. There is this strange tolerance towards economic exploitation. Housing, labour rights... The myth of laissez-faire being HK’s reason for prosperity. That may have been true for a period. Now it’s just like clenching to a Starbucks paper straw which slowly dissolves",duwenzhe,Absolutely There is this strange tolerance towards economic exploitation Housing labour rights.. The myth of laissez-faire being HK’s reason for prosperity That may have been true for a period Now it’s just like clenching to a Starbucks paper straw which slowly dissolves,positive
2019-07-02 02:48:52,"Hong Kong’s second primary care health centre to open in housing development area, with focus on patients with high blood pressure, diabetes and obesity https://hongkonginformer.com/223685/hong-kongs-second-primary-care-health-centre-to-open-in-housing-development-area-with-focus-on-patients-with-high-blood-pressure-diabetes-and-obesity/ …pic.twitter.com/a4DQjxltqo",hongkonginforme,Hong Kong’s second primary care health centre to open in housing development area with focus on patients with high blood pressure diabetes and obesity https://hongkonginformer.com/223685/hong-kongs-second-primary-care-health-centre-to-open-in-housing-development-area-with-focus-on-patients-with-high-blood-pressure-diabetes-and-obesity …pic.twitter.com/a4DQjxltqo,positive
2019-07-02 01:57:03,"That Godd@mned bridge, and HSR, and Palace Museum, and Lantau Nonsense, and Cruie Terminal, and third runway... would have paid for a lot of Legco renovations. And housing. And...",whitebison66,That Godd bridge and HSR and Palace Museum and Lantau Nonsense and Cruie Terminal and third runway.. would have paid for a lot of Legco renovations And housing And...,neutral
2019-07-01 23:30:21,"Shenzhen govt issues document to announce that ""small property rights"" housing will be confiscated and turned over to govt, this Wechat says 1/3 of urban housing is ""small property rights"" hsing https://mp.weixin.qq.com/s/ObzleTrr75pXdMqi-cKoQw … HKU Prof on small property rightshttps://www.cambridge.org/core/books/chinese-small-property/0DA7C7788ED64E22772314216901E495 …",SPCmonitor,"Shenzhen govt issues document to announce that ""small property rights housing will be confiscated and turned over to govt this Wechat says 1/3 of urban housing is ""small property rights hsing https://mp.weixin.qq.com/s/ObzleTrr75pXdMqi-cKoQw HKU Prof on small property rightshttps://www.cambridge.org/core/books/chinese-small-property/0DA7C7788ED64E22772314216901E495 …",negative
2019-07-01 21:02:08,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us/ …pic.twitter.com/q1q5CRaHQx,HKHousingMarket,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us …pic.twitter.com/q1q5CRaHQx,neutral
2019-07-01 20:49:29,I’m talking about Canadian business being regulated and taxed to the point where it affects our economy which in turn makes our dollar dive ! Imagine if BC housing dropped 30% more how cheap that will make it for more foreign buyers with low dollar value added !,WolfkhK,I’m talking about Canadian business being regulated and taxed to the point where it affects our economy which in turn makes our dollar dive Imagine if BC housing dropped 30 more how cheap that will make it for more foreign buyers with low dollar value added !,positive
2019-07-01 19:00:46,Launch Facebook Campaign In A Few Clicks https://hongkonghousingmarket.com/facebook-campaign/ …pic.twitter.com/zxnpUBcEyL,HKHousingMarket,Launch Facebook Campaign In A Few Clicks https://hongkonghousingmarket.com/facebook-campaign …pic.twitter.com/zxnpUBcEyL,negative
2019-07-01 17:33:51,"Now the Brits were far from perfect. I mean we had child labor here until the late 70’s. But they did a lot of Good Things to improve the city. Investments, social infrastructure (health, ed, public housing, parks, trails), etc. Patton left with a ‘bang’ trying to democracies HK.",Comparativist,Now the Brits were far from perfect I mean we had child labor here until the late 70’s But they did a lot of Good Things to improve the city Investments social infrastructure (health ed public housing parks trails) etc Patton left with a ‘bang trying to democracies HK.,positive
2019-07-01 17:01:05,Access Owners And Grow Sales https://hongkonghousingmarket.com/buying-real-estate-leads/ …pic.twitter.com/PMPeoAwStI,HKHousingMarket,Access Owners And Grow Sales https://hongkonghousingmarket.com/buying-real-estate-leads …pic.twitter.com/PMPeoAwStI,neutral
2019-07-01 15:53:58,Saipan's land is cheaper than Chinese housing prices and seems to be a good choice pic.twitter.com/R6HMLmPnqW,AustinH59940944,Saipan's land is cheaper than Chinese housing prices and seems to be a good choice pic.twitter.com/R6HMLmPnqW,positive
2019-07-01 15:03:47,A Better Way To Find Investment Properties https://hongkonghousingmarket.com/webinar/ pic.twitter.com/YmUAzQRpLj,HKHousingMarket,A Better Way To Find Investment Properties https://hongkonghousingmarket.com/webinar pic.twitter.com/YmUAzQRpLj,positive
2019-07-01 13:00:28,Investing In Hong Kong Real Estate For Beginners https://hongkonghousingmarket.com/seminar/ pic.twitter.com/Qps0yD0Dib,HKHousingMarket,Investing In Hong Kong Real Estate For Beginners https://hongkonghousingmarket.com/seminar pic.twitter.com/Qps0yD0Dib,positive
2019-07-01 08:34:20,HD Industrial Cartridge Filter Housing Code designed and constructed in carbon steel and 304 and 316L stainless steel. http://www.feature-tec.com.sg/product/HD-industrial-cartridge-filter-housing.html …pic.twitter.com/SqNtRqsrXC,WXfeichao,HD Industrial Cartridge Filter Housing Code designed and constructed in carbon steel and 304 and 316L stainless steel http://www.feature-tec.com.sg/product/HD-industrial-cartridge-filter-housing.html …pic.twitter.com/SqNtRqsrXC,positive
2019-07-01 03:46:54,"This is NOT an anniversary for Hong Kongers. Since 1997, the freedom of speech in HK is tightened, the price of housing raised dramatically, and our government did exactly opposite to response. The protests these days are just an explosion of the anger over 22 yrs. #FreedomHKpic.twitter.com/94U3eiKL1r",natchan001,This is NOT an anniversary for Hong Kongers Since 1997 the freedom of speech in HK is tightened the price of housing raised dramatically and our government did exactly opposite to response The protests these days are just an explosion of the anger over 22 yrs #FreedomHKpic.twitter.com/94U3eiKL1r,negative
2019-07-01 01:34:21,Can 3-D Printers Solve the Housing Crisis? https://ssir.org/articles/entry/a_click_to_print_solution_to_housing …,sharedimpact,Can 3-D Printers Solve the Housing Crisis https://ssir.org/articles/entry/a_click_to_print_solution_to_housing …,neutral
2019-07-01 00:19:28,"Fix housing ""As Grattan and others point out, our [national] stock of social housing – about 400,000 dwellings – has barely grown in 20 years, while the population has increased by 33%. So the waiting lists keep growing..."" Yep. We need more social housing, and we need it now. pic.twitter.com/Ogsbis80xW",VCOSS,"Fix housing ""As Grattan and others point out our [national stock of social housing about 400,000 dwellings has barely grown in 20 years while the population has increased by 33% So the waiting lists keep growing... Yep We need more social housing and we need it now pic.twitter.com/Ogsbis80xW",positive
2019-06-30 17:46:06,We lived on campus at SZ Polytechnic foreign housing. The room next to mine was the only laowai SARS death. Apparently he wasn't counted because they transported him to HK while sick and he died along the way. So neither PRC or HKSAR would add him to their official SARS tally.,Comparativist,We lived on campus at SZ Polytechnic foreign housing The room next to mine was the only laowai SARS death Apparently he wasn't counted because they transported him to HK while sick and he died along the way So neither PRC or HKSAR would add him to their official SARS tally.,negative
2019-06-30 17:21:54,"Not really. The inflation is very obvious. Just that no one wants to see it. (See hot money flows and housing pre-GFC and asset markets post). In the modern open global capital markets, money printing in one country ends up as inflation in another.",Wolf_InTheWilds,Not really The inflation is very obvious Just that no one wants to see it (See hot money flows and housing pre-GFC and asset markets post) In the modern open global capital markets money printing in one country ends up as inflation in another.,positive
2019-06-30 16:13:05,"Well said Dr. Hancock. We need these Court Yard housing developments in Saanich #GTCA, #Saanichplanning. Trevor Hancock: Urban villages can combat ugly sprawlhttps://www.timescolonist.com/islander/trevor-hancock-urban-villages-can-combat-ugly-sprawl-1.23871563 …",RobWickson,Well said Dr Hancock We need these Court Yard housing developments in Saanich #GTCA #Saanichplanning Trevor Hancock Urban villages can combat ugly sprawlhttps://www.timescolonist.com/islander/trevor-hancock-urban-villages-can-combat-ugly-sprawl-1.23871563 …,negative
2019-06-30 16:02:38,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us/ …pic.twitter.com/mO1uHZ3lBJ,HKHousingMarket,Your Next Client Is Waiting On Hong Kong Housing Market https://hongkonghousingmarket.com/advertise-with-us …pic.twitter.com/mO1uHZ3lBJ,neutral
2019-06-30 15:01:47,Launch Facebook Campaign In A Few Clicks https://hongkonghousingmarket.com/facebook-campaign/ …pic.twitter.com/qulIG7KJNb,HKHousingMarket,Launch Facebook Campaign In A Few Clicks https://hongkonghousingmarket.com/facebook-campaign …pic.twitter.com/qulIG7KJNb,negative
2019-06-30 14:00:59,Wing Tai sales push housing sector to ‘one of best weekends this year’ https://buff.ly/2FHmdie,SCMPNews,Wing Tai sales push housing sector to ‘one of best weekends this year https://buff.ly/2FHmdie,positive
2019-06-30 14:00:25,Access Owners And Grow Sales https://hongkonghousingmarket.com/buying-real-estate-leads/ …pic.twitter.com/Y5wbbixoup,HKHousingMarket,Access Owners And Grow Sales https://hongkonghousingmarket.com/buying-real-estate-leads …pic.twitter.com/Y5wbbixoup,neutral
2019-06-30 13:59:40,A Better Way To Find Investment Properties https://hongkonghousingmarket.com/webinar/ pic.twitter.com/EZGwsdFjyb,HKHousingMarket,A Better Way To Find Investment Properties https://hongkonghousingmarket.com/webinar pic.twitter.com/EZGwsdFjyb,positive
2019-06-30 12:21:17,This large Buddhist temple complex is an oasis of serenity amongst the housing estates and roads in the area. #志蓮淨苑 #HongKong ##MLTL @Chi Lin Nunnery https://www.instagram.com/p/BzVW3L1naTZ/?igshid=16gsuwwpxledv …,tlleow,This large Buddhist temple complex is an oasis of serenity amongst the housing estates and roads in the area #志蓮淨 #HongKong ##MLTL Lin Nunnery https://www.instagram.com/p/BzVW3L1naTZ/?igshid=16gsuwwpxledv …,negative
2019-06-28 17:58:35,"One of the oldest housing estates in Hong Kong, these colourful pastel blocks were built between 1958 and 1964. That makes them older than the nationhood of SG ... So Rochor is actually our version of Choi Hung,… https://www.instagram.com/p/BzQz4XNnmAA/?igshid=1agv4t7fafxvg …",tlleow,"One of the oldest housing estates in Hong Kong these colourful pastel blocks were built between 1958 and 1964 That makes them older than the nationhood of SG .. So Rochor is actually our version of Choi Hung, https://www.instagram.com/p/BzQz4XNnmAA/?igshid=1agv4t7fafxvg …",positive
2019-06-26 19:04:31,"Choi Hung (Rainbow) Station, named after the nearby Choi Hung (Rainbow) public housing estate! pic.twitter.com/u8np2sZz1J",crazyrichjason,Choi Hung (Rainbow Station named after the nearby Choi Hung (Rainbow public housing estate pic.twitter.com/u8np2sZz1J,neutral
2019-06-25 00:04:03,The whole Apple project and housing rejection is nothing but ego. Same for resistance to building high density housing+services on BART parking.,rjhintz,The whole Apple project and housing rejection is nothing but ego Same for resistance to building high density housing+services on BART parking.,positive
2019-06-24 13:03:16,"Transforming disused land into a Community - our #OPod #水管屋 Housing in Tsuen Wan, Hong Kong will transform a 30,000+ square.ft of land into a community that welcomes everyone to a new, affordable, modular, transient… https://www.instagram.com/p/BzF-c7YFy26/?igshid=r9l194w3xwvc …",Cybertecture,"Transforming disused land into a Community our #OPod #水管 Housing in Tsuen Wan Hong Kong will transform a 30,000 square.ft of land into a community that welcomes everyone to a new affordable modular transient https://www.instagram.com/p/BzF-c7YFy26/?igshid=r9l194w3xwvc …",negative
2019-06-23 04:27:07,"`Has the government capitulated to unscrupulous landlords?' For a 2nd day, @SCMPNews carries a column arguing unaffordable housing is the No 1 issue dividing the city and that must be tackled #OneCityTwoClasseshttps://www.scmp.com/comment/opinion/article/3015351/how-carrie-lam-can-cool-anger-hong-kong-address-housing-crisis …",WongDouglas,`Has the government capitulated to unscrupulous landlords? For a 2nd day carries a column arguing unaffordable housing is the No 1 issue dividing the city and that must be tackled #OneCityTwoClasseshttps://www.scmp.com/comment/opinion/article/3015351/how-carrie-lam-can-cool-anger-hong-kong-address-housing-crisis …,neutral
2019-06-23 03:26:40,Had a chat 2 a few folks here in Hong Kong. There is a feeling of frustration that the HK govt is under performing. Extradition a venting point. Housing and growing inequity the central issiue. Over 5 year waiting list for public housing and state selling land to developers.,PouTepou,Had a chat 2 a few folks here in Hong Kong There is a feeling of frustration that the HK govt is under performing Extradition a venting point Housing and growing inequity the central issiue Over 5 year waiting list for public housing and state selling land to developers.,negative
2019-06-21 04:33:27,"For the Young People of Hong Kong, we made #水管屋 #OPod Housing as a way to alleviate their suffering and worry about affording housing in home city of Hong Kong. I am so proud that some of the youngest architects… https://www.instagram.com/p/By9WLOfliJH/?igshid=1svvbm7upecxk …",Cybertecture,For the Young People of Hong Kong we made #水管 #OPod Housing as a way to alleviate their suffering and worry about affording housing in home city of Hong Kong I am so proud that some of the youngest architects https://www.instagram.com/p/By9WLOfliJH/?igshid=1svvbm7upecxk …,positive
2019-06-20 18:30:42,@Spaghetti3332 We should attribute the inhumanity to the uncivilised authority and housing system but not the civilised people.,phoebe_kongwy,We should attribute the inhumanity to the uncivilised authority and housing system but not the civilised people.,neutral
2019-06-20 09:21:05,"“A Vancouver academic says new housing data shows that foreign money fuelled the region’s extreme disconnect between incomes and home prices, but not everyone agrees with his analysis.” Some people don’t believe in supply and demand, it seems.",onedarwinian,“A Vancouver academic says new housing data shows that foreign money fuelled the region’s extreme disconnect between incomes and home prices but not everyone agrees with his analysis. Some people don’t believe in supply and demand it seems.,negative
2019-06-19 01:08:11,"A transport-led doubling, even quadrupling, of housing density in American cities could be transformative—making them eminently more desirable (oh and more equitable, affordable, efficient). https://www.nytimes.com/interactive/2019/06/18/upshot/cities-across-america-question-single-family-zoning.html …",sjmelbourne,A transport-led doubling even quadrupling of housing density in American cities could be transformative—making them eminently more desirable (oh and more equitable affordable efficient) https://www.nytimes.com/interactive/2019/06/18/upshot/cities-across-america-question-single-family-zoning.html …,positive
2019-06-18 13:43:32,When would this happen in #hongkong as well in the face of skyrocketing #rents and the crazy #housing market? https://twitter.com/business/status/1140963993747636225 …,KandyWong_s,When would this happen in #hongkong as well in the face of skyrocketing #rents and the crazy #housing market https://twitter.com/business/status/1140963993747636225 …,negative
2019-06-18 06:02:16,Helping Hand....Our non profit project....This is #OPod Housing in Tsuen Wan to be completed by 2020 to house over 300 people struggling to afford housing - Hong Kong’s most innovative #modular #transient… https://www.instagram.com/p/By1x9BRFH16/?igshid=14zhqmr7k3ale …,Cybertecture,Helping Hand....Our non profit project....This is #OPod Housing in Tsuen Wan to be completed by 2020 to house over 300 people struggling to afford housing Hong Kong’s most innovative #modular #transient https://www.instagram.com/p/By1x9BRFH16/?igshid=14zhqmr7k3ale …,positive
2019-06-15 08:57:06,"I agree it's not easy to do ""good things"" here- affordable housing, funding for the arts, helping people in poverty, providing adequate mental health care for people... Let's work more on these ""good things"" Carrie than trying to extradite one murderer.",mmcgurgan,"I agree it's not easy to do ""good things here affordable housing funding for the arts helping people in poverty providing adequate mental health care for people.. Let's work more on these ""good things Carrie than trying to extradite one murderer.",positive
2019-06-14 00:44:46,"I’d like to be remembered as the seven foot tall genius who cured cancer and provided food, housing, healthcare, equality and justice to the entire world. #thingswewillneverbehttps://twitter.com/thehill/status/1072945944222670848 …",bentonton,I’d like to be remembered as the seven foot tall genius who cured cancer and provided food housing healthcare equality and justice to the entire world #thingswewillneverbehttps://twitter.com/thehill/status/1072945944222670848 …,neutral
2019-06-12 10:00:09,"Dr Billy Mak Sui-choi, Associate Professor from the #HKBU Department of Finance and Decision Sciences, has been appointed to the HKSAR Minimum Wage Commission and the Hong Kong Housing Authority ( #HKHA) by the HKSAR Government.pic.twitter.com/ZPWpc08g2w",hkbaptistu,Dr Billy Mak Sui-choi Associate Professor from the #HKBU Department of Finance and Decision Sciences has been appointed to the HKSAR Minimum Wage Commission and the Hong Kong Housing Authority #HKHA by the HKSAR Government.pic.twitter.com/ZPWpc08g2w,neutral
2019-06-05 15:03:27,"Filming interview today by ZDF German Government TV Network discussing the future of housing in cities inside our #OPod Tube House on a very hot day. @Ma On Shan, Hong Kong https://www.instagram.com/p/ByVRjWwFyyD/?igshid=837bzzicp79s …",Cybertecture,Filming interview today by ZDF German Government TV Network discussing the future of housing in cities inside our #OPod Tube House on a very hot day On Shan Hong Kong https://www.instagram.com/p/ByVRjWwFyyD/?igshid=837bzzicp79s …,positive
2019-05-29 05:12:51,"NZ stock-still: Welfare, child abuse, housing and maternity care show no gains https://www.stuff.co.nz/national/politics/113011154/nz-stockstill-welfare-child-abuse-housing-and-maternity-care-show-no-gains …",tommentatornz,NZ stock-still Welfare child abuse housing and maternity care show no gains https://www.stuff.co.nz/national/politics/113011154/nz-stockstill-welfare-child-abuse-housing-and-maternity-care-show-no-gains …,neutral
2019-05-28 17:57:24,PAKISTAN's government risks crowding out more productive investments by launching this particular social housing program at this time. Don't listen to me. Listen to future Nobel laureate @AtifRMianhttps://twitter.com/AtifRMian/status/1133430117940813828 …,sameerchishty,PAKISTAN's government risks crowding out more productive investments by launching this particular social housing program at this time Don't listen to me Listen to future Nobel laureate ://twitter.com/AtifRMian/status/1133430117940813828 …,positive
2019-05-28 10:48:38,The CCP of China implies at every opportunity its model of severe social control and restricted personal freedom produces a better standard of living than India. Well apparently they are neck and neck in slum-housing. #FreeChinahttps://twitter.com/spectatorindex/status/1133296688397840384 …,Baoman,The CCP of China implies at every opportunity its model of severe social control and restricted personal freedom produces a better standard of living than India Well apparently they are neck and neck in slum-housing #FreeChinahttps://twitter.com/spectatorindex/status/1133296688397840384 …,positive
2019-05-28 06:02:56,"What do you base that upon? The 2007-2008 bailout of banks after they totally wrecked the US mortgage and housing market? You remember that one? Do you remember how many bank CEOs went to jail? -0- Who was potus and what was his party? Bush, R-TX",kostep01,What do you base that upon The 2007-2008 bailout of banks after they totally wrecked the US mortgage and housing market You remember that one Do you remember how many bank CEOs went to jail -0 Who was potus and what was his party Bush R-TX,negative
2019-05-27 22:48:37,China showing signs akin to housing bubble that led to Japan’s ‘lost decades’ https://sc.mp/6090,FacingChina,China showing signs akin to housing bubble that led to Japan’s ‘lost decades https://sc.mp/6090,neutral
2019-05-26 04:08:57,The lack of housing in Hong Kong can be traced back to Tung Chee-hwa caving in to the property developers and Donald Tsang throwing open the gates to the barbarians to the north. #FreeHK,Baoman,The lack of housing in Hong Kong can be traced back to Tung Chee-hwa caving in to the property developers and Donald Tsang throwing open the gates to the barbarians to the north #FreeHK,neutral
